FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,PURPOSE_CALL,Motivi della chiamata,SEX,Sesso,NATIONALITY,Nazionalità,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,NRP,Non Indicato,2023,627,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,NRP,Non indicato,NRP,Non Indicato,2024,424,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2015,5331,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2016,5434,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2017,5481,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2018,7054,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2019,6483,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2020,11653,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2021,11795,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2022,9127,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2023,12306,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WORLD,Mondo,2024,13495,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2015,748,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2016,748,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2017,764,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2018,911,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2019,980,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2020,1249,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2021,1304,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2022,1235,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2023,1455,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2024,1515,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2015,4583,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2016,4686,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2017,4717,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2018,6143,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2019,5503,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2020,10404,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2021,10491,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2022,7892,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2023,10224,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,IT,Italia,2024,11556,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,NRP,Non Indicato,2023,627,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_VIOL_SEEK,Richiesta di aiuto vittima di violenza,T,Totale,NRP,Non Indicato,2024,424,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2016,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2020,11,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2021,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2022,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WORLD,Mondo,2024,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WRL_X_ITA,Paesi esteri,2016,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WRL_X_ITA,Paesi esteri,2020,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WRL_X_ITA,Paesi esteri,2021,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WRL_X_ITA,Paesi esteri,2022,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,WRL_X_ITA,Paesi esteri,2024,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2020,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2021,8,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2022,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,M,Maschi,IT,Italia,2024,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2020,5,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2021,9,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2022,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WORLD,Mondo,2024,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WRL_X_ITA,Paesi esteri,2020,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WRL_X_ITA,Paesi esteri,2021,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,WRL_X_ITA,Paesi esteri,2022,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,IT,Italia,2020,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,IT,Italia,2021,7,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,IT,Italia,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,F,Femmine,IT,Italia,2024,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2016,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2020,16,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2021,18,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2022,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WORLD,Mondo,2024,6,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WRL_X_ITA,Paesi esteri,2016,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WRL_X_ITA,Paesi esteri,2020,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WRL_X_ITA,Paesi esteri,2021,3,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WRL_X_ITA,Paesi esteri,2022,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,WRL_X_ITA,Paesi esteri,2024,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2020,12,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2021,15,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2022,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,VICT_DISCR_SEEK,Richiesta di aiuto per discriminazione,T,Totale,IT,Italia,2024,4,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2015,340,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2016,301,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2017,314,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2018,230,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2019,223,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2020,539,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2021,738,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2022,355,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2023,448,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WORLD,Mondo,2024,328,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2015,20,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2016,16,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2017,28,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2018,17,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2019,13,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2020,27,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2021,24,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2022,20,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2023,14,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,WRL_X_ITA,Paesi esteri,2024,14,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2015,320,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2016,285,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2017,286,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2018,213,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2019,210,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2020,512,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2021,714,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2022,335,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2023,434,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,M,Maschi,IT,Italia,2024,314,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2015,1214,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2016,1285,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2017,1197,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2018,1189,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2019,875,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2020,2042,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2021,2158,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2022,1267,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2023,1728,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WORLD,Mondo,2024,1582,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2015,102,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2016,110,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2017,97,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2018,84,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2019,79,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2020,128,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2021,107,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2022,83,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2023,120,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,WRL_X_ITA,Paesi esteri,2024,65,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2015,1112,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2016,1175,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2017,1100,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2018,1105,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2019,796,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2020,1914,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2021,2051,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2022,1184,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2023,1608,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,F,Femmine,IT,Italia,2024,1517,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,WORLD,Mondo,2023,122,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,WORLD,Mondo,2024,70,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,WRL_X_ITA,Paesi esteri,2023,1,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,WRL_X_ITA,Paesi esteri,2024,2,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,IT,Italia,2023,40,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,IT,Italia,2024,14,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,NRP,Non Indicato,2023,81,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,NRP,Non indicato,NRP,Non Indicato,2024,54,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2015,1554,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2016,1586,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2017,1511,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2018,1419,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2019,1098,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2020,2581,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2021,2896,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2022,1622,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2023,2298,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WORLD,Mondo,2024,1980,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2015,122,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2016,126,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2017,125,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2018,101,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2019,92,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2020,155,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2021,131,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2022,103,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2023,135,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,WRL_X_ITA,Paesi esteri,2024,81,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2015,1432,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2016,1460,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2017,1386,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2018,1318,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2019,1006,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2020,2426,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2021,2765,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2022,1519,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2023,2082,
A,Annuale,IT,Italia,USERS,Utenti del 1522,REPORT_VIOL,Segnalazione di un caso di violenza,T,Totale,IT,Italia,2024,1845,
