FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,NATIONALITY,Nazionalità,OUTCOME_CALL,Esito della telefonata,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2015,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2018,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2019,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2024,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2015,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2016,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2017,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2018,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2019,6,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2021,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,20,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2024,37,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2015,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2016,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2017,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2018,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2019,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,23,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2024,42,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2015,5,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2016,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2017,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2018,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2019,6,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2021,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,23,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2024,46,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2015,32,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2016,33,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2017,32,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2018,28,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2019,38,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2020,26,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2021,27,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2022,26,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2023,41,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2024,37,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2015,7,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2016,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2017,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2018,11,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2019,13,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2020,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2021,14,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2022,11,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2023,11,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2024,9,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2015,39,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2016,36,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2017,35,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2018,39,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2019,51,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2020,29,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2021,41,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2022,37,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2023,52,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2024,46,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,118_REQUIRED,Richiesto intervento del 118,2015,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2017,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2018,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2019,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2023,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2024,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2017,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2018,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2019,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2023,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2024,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2015,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2017,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2018,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2019,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2021,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2023,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2024,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2015,365,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2016,310,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2017,265,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2018,306,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2019,255,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2020,318,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2021,323,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2022,273,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2023,364,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2024,444,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2015,46,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2016,62,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2017,69,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2018,151,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2019,113,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2020,128,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2021,167,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2022,166,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,239,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,212,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2015,411,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2016,372,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2017,334,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2018,457,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2019,368,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2020,446,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2021,490,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2022,439,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2023,603,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2024,656,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2018,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2019,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2024,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2015,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2016,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2017,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2018,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2019,5,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,19,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,35,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2015,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2016,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2017,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2019,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,22,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,40,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2015,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2016,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2017,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2018,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2019,5,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2021,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,22,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2024,44,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2023,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,6,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,TRANSF_SER,Trasferito servizio,2023,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,3,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,ALL_VAL,Chiamate valide,2023,6,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,ALL_VAL,Chiamate valide,2024,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,NRP,Non indicato,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,2,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2015,430,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2016,367,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2017,313,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2018,357,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2019,312,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2020,374,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2021,364,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2022,312,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2023,442,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2024,524,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2015,72,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2016,76,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2017,81,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2018,196,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2019,148,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2020,152,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2021,219,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2022,215,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,310,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,278,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2015,502,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2016,443,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2017,394,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2018,553,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2019,460,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2020,526,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2021,583,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2022,527,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,752,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,802,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2015,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2018,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2019,1,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2024,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2015,4,
A,Annuale,ITF1,Abruzzo,USERS,Utenti del 1522,T,Totale,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2016,1,
