FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,SEXUAL_ORIENTATION,Orientamento sessuale,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,187,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,172,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,181,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,164,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,173,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,127,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,169,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,170,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,190,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,179,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,188,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,174,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,252,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,330,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2015,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2017,3,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2018,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2019,3,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,8,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,9,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,3,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,3,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,6,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,9,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,2,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,1602,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,2148,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,1220,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,1239,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,1023,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,1220,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,1116,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,1482,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,1543,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,1362,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,1225,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,1246,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,1029,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,1222,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,1121,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,1498,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,1550,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,1374,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,1602,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,2148,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,14,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,14,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,8,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2018,11,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,5,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,13,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,12,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,16,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2015,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,3,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,8,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,1,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,11,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,4,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,8,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,1868,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,2483,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,1389,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,1366,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,1186,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,1381,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,1303,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,1654,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,1724,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,1526,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,1398,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,1373,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,1198,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,1392,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,1311,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,1677,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,1738,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,1548,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,1868,,
A,Annuale,ITG1,Sicilia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,2483,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,3,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2019,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,92,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,122,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,67,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,41,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,42,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,55,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,43,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,84,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,76,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,58,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,68,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,41,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,44,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,55,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,47,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,86,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,77,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,58,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,92,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,122,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,705,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,860,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,520,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,527,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,456,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,549,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,449,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,551,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,708,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,661,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,520,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,528,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,457,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,549,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,449,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,555,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,712,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,662,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,705,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,860,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,4,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,4,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,3,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,4,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,3,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,2,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,3,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,1,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,801,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,983,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,587,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,568,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,498,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,604,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,492,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,635,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,784,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,719,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,588,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,569,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,501,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,604,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,496,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,641,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,789,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,720,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,801,,
A,Annuale,ITG2,Sardegna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,983,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,2,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2016,6,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,10,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,8,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,7,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,21,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,22,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,22,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2015,5,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2016,1,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,8,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2018,6,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2019,2,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,14,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,13,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,6,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,2421,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,3575,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,292,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,220,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,421,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,534,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,299,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,842,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,1572,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,1429,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,298,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,226,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,433,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,542,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,307,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,876,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,1602,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,1454,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,2421,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,3575,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,1,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2019,3,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,15,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,17,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,13,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,4,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,1,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,7,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,6,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,2,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,43,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,24,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,21,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,12067,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,14397,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,1371,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,1176,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,2163,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,2640,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,1780,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,5985,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,8621,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,7270,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,1375,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,1178,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,2170,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,2646,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,1785,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,6036,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,8661,,
A,Annuale,ITNI,Non indicato,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,7302,,
