FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,COMP_REASWITHDRAWAL,Denucia_motivo_ritiro,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,2573,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,3062,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,3573,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT,Denuncia,2023,3,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT,Denuncia,2024,1,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,WITHDR_COMP,Ritira la denuncia,2023,1,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2023,9,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2024,6,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2023,11,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2024,3,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2021,1,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,51,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,54,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2021,1,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,75,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,64,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,253,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,286,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,260,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,326,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,286,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,365,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,555,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,391,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2023,465,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2024,509,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,63,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,63,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2017,53,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2018,49,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,58,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,63,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,79,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,67,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2023,53,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2024,97,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,1341,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,1300,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,1140,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,1603,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,1530,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,2005,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,2302,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,1960,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2023,2311,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2024,2802,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,10,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,9,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,9,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,4,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,10,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,33,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,39,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,52,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,291,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,196,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,104,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,96,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,171,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,171,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,105,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,717,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,512,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,173,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,93,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,120,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,1771,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,1754,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,1633,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,2153,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,1989,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,3183,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,3487,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,2643,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,3213,,
A,Annuale,ITE,Centro,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,3724,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2016,8,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2017,2,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2018,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2020,4,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,5,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2022,4,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2023,4,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2024,2,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2015,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2016,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2020,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2024,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,7,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,10,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,17,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2018,10,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,28,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,25,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,18,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,12,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,18,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2023,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2024,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,2,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,4,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,7,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,10,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,21,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,23,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,14,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,40,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,31,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,22,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,19,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,22,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,54,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,48,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,68,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,74,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,68,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,90,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,116,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,88,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2023,96,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2024,135,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,10,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,13,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2017,17,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2018,12,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,17,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,19,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,20,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,21,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2023,11,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2024,18,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,295,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,247,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,299,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,428,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,397,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,533,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,571,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,452,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2023,545,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2024,778,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2016,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2017,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2018,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2019,4,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2020,9,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,14,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,10,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,63,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,55,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,19,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,14,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,40,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,44,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,30,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,178,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,106,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,45,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,9,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,9,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,379,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,323,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,427,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,559,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,516,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,829,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,827,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,616,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,724,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,995,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2023,2,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2024,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2023,2,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,12,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,14,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,16,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,17,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,55,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,56,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,70,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,77,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,68,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,94,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,121,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,92,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2023,100,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2024,137,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,11,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,14,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2017,17,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2018,12,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,17,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,20,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,20,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,21,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2023,11,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2024,19,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,302,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,257,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,316,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,438,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,400,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,561,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,596,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,470,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2023,559,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2024,799,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,3,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,1,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,4,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,9,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,14,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,10,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,68,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,56,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,20,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,16,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,44,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,45,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,30,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,185,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,107,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,45,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,21,,
A,Annuale,ITE1,Toscana,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,23,,
