territorio,sesso,imput_affermazione,grado_accordo,percentuale
calabria,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,13.6
calabria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,12.0
calabria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,18.7
calabria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,12.0
calabria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,45.5
calabria,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,11.8
calabria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,11.3
calabria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,20.9
calabria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,24.1
calabria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,29.4
calabria,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,14.2
calabria,femmine,Le donne serie non vengono violentate,molto_d_accordo,1.3
calabria,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,4.9
calabria,femmine,Le donne serie non vengono violentate,poco_d_accordo,4.7
calabria,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,77.6
calabria,femmine,Le donne serie non vengono violentate,non_risponde,11.5
calabria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,2.4
calabria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.8
calabria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,2.8
calabria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,81.0
calabria,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,12.0
calabria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.3
calabria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,6.6
calabria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,10.0
calabria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,63.4
calabria,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,19.7
calabria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,3.7
calabria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,11.2
calabria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,14.7
calabria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,56.6
calabria,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,13.8
calabria,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.4
calabria,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,11.7
calabria,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,24.6
calabria,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,46.1
calabria,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,17.2
isole,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,10.5
isole,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,20.4
isole,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,19.5
isole,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,44.8
isole,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,4.8
isole,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,13.4
isole,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,28.6
isole,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,27.7
isole,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,21.9
isole,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,8.4
isole,maschi,Le donne serie non vengono violentate,molto_d_accordo,3.6
isole,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,5.9
isole,maschi,Le donne serie non vengono violentate,poco_d_accordo,10.3
isole,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,73.5
isole,maschi,Le donne serie non vengono violentate,non_risponde,6.6
isole,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.7
isole,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.7
isole,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,4.2
isole,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,87.9
isole,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,5.5
isole,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,3.4
isole,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,6.2
isole,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,16.5
isole,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,57.2
isole,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,16.7
isole,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,5.8
isole,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,10.6
isole,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,11.7
isole,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,65.4
isole,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,6.5
isole,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,3.0
isole,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,8.9
isole,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,32.4
isole,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,42.8
isole,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,12.9
isole,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,8.3
isole,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,16.4
isole,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,19.0
isole,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,48.8
isole,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,7.5
isole,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,12.2
isole,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,24.5
isole,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,27.3
isole,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,23.1
isole,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,12.8
isole,femmine,Le donne serie non vengono violentate,molto_d_accordo,1.7
isole,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,4.0
isole,femmine,Le donne serie non vengono violentate,poco_d_accordo,7.5
isole,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,79.1
isole,femmine,Le donne serie non vengono violentate,non_risponde,7.5
isole,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.3
isole,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.0
isole,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,5.1
isole,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,85.8
isole,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,7.9
isole,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,1.4
isole,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,4.1
isole,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,10.6
isole,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,68.4
isole,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,15.5
isole,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,2.7
isole,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,10.9
isole,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,12.8
isole,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,63.9
isole,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,9.6
isole,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.4
isole,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,7.1
isole,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,29.4
isole,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,50.3
isole,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,12.8
sicilia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,11.4
sicilia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,21.1
sicilia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,20.5
sicilia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,41.9
sicilia,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,5.1
sicilia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,12.7
sicilia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,30.1
sicilia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,28.5
sicilia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,19.2
sicilia,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,9.5
sicilia,maschi,Le donne serie non vengono violentate,molto_d_accordo,4.1
sicilia,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,5.9
sicilia,maschi,Le donne serie non vengono violentate,poco_d_accordo,10.7
sicilia,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,72.3
sicilia,maschi,Le donne serie non vengono violentate,non_risponde,7.0
sicilia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.7
sicilia,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.9
